Precio_Brent_USD,Valor_COLCAP,Indice_de_precios_al_Consumidor,Indicador de Seguimiento a la Economía,Indice_de_tasa_de_cambio_real,Tasa_de_desempleo_Total_Nacional,PIB
0.4803489601691927,0.3217500673793908,0.885252069224981,0.9444444444444444,0.5338962605548856,0.10062456627342131,0.9359734037352105
0.4466866408177652,0.3651693468691043,0.8931527464258839,0.9146825396825398,0.5008443908323281,0.1700208188757808,0.9402268504937907
0.4878392668311595,0.4382535261881232,0.9089541008276898,0.9484126984126984,0.4798552472858868,0.3539208882720334,0.9446367458687785
0.489601691928093,0.4360344982481358,0.9278906445949335,0.9424603174603174,0.4767189384800965,0.2852185981956975,0.9468465825755354
0.5344554106450475,0.4887521336807116,0.9403059944820664,0.9146825396825398,0.4653799758745476,0.2588480222068008,0.9489195267429353
0.5285512865703207,0.5208247237444973,0.9508402307499371,0.9642857142857142,0.4338962605548857,0.2144344205412908,0.9511293634496918
0.48255199154035944,0.5489084538675771,0.9583646852269874,0.9603174603174602,0.43100120627261784,0.19083969465648865,0.9540823310843847
0.5168311596757137,0.5332494834246698,0.9641334336593927,0.9206349206349207,0.4799758745476479,0.18806384455239422,0.957123301065806
0.4801727176594994,0.5030635163058127,0.9677702533233004,0.9742063492063491,0.47104945717732205,0.16377515614156846,0.9600762687004989
0.4457173070144519,0.4950678285868294,0.9677702533233004,0.9662698412698412,0.4930036188178528,0.14573213046495492,0.9709690036178744
0.4002467395135706,0.4661396100979246,0.9721595184349134,0.9503968253968254,0.5455971049457178,0.10895211658570447,0.9818715165737755
0.4094113500176242,0.5118408049591231,0.9697767745171808,0.984126984126984,0.5576598311218337,0.10895211658570447,0.9924122421042341
0.40086358829749735,0.5420896595094781,0.9746676699272634,0.9563492063492063,0.5881785283474066,0.0423317140874393,0.9949643101593819
0.42553753965456464,0.5308148414338333,0.9829445698520187,0.9960317460317463,0.5620024125452352,0.10895211658570447,0.9974479319448519
0.4442192456820585,0.6585302308867128,1.0,0.9999999999999998,0.5483715319662243,0.2831367106176268,0.9999999999999998
